text,label
印度南部发生食物中毒事件12人死亡_卡纳塔克邦,2
叙利亚政府军多地发动攻势 打死200多名极端分子,2
中南医院发生伤医事件|医务人员|中南|医院_新浪新闻,2
欠债3000万“老赖”涉拒执罪今在台山开庭! 一边玩“躲猫猫” 一边非法转移财产,2
霍州矿务局辛置煤矿发生死亡瞒报事故与家属达成218万赔..._新浪博客,2
怎么回事？梅城一对八旬老夫妻大冷天被弃楼道，冻得瑟瑟发抖_老人,2
男子刺伤医生后跳楼，究竟是什么样的刺激才让人以命换命_医患,2
知道一个诈骗团伙，员工，分成，流程，诈骗头目，诈骗金额，..._百度贴吧,2
疯狂走私62万罐奶粉，造假、走私、卖假、违法线下卖，跨境电商多宗罪,2
惨案！太原一小学校长杀妻烧车焚尸灭迹！疑因男方出轨要求离婚遭拒…_小店区,2
"荆州城区大量共享单车被贴""李鬼""二维码！小心扫码""有坑""！_鲍聪",2
气愤!河北一幼儿园老师竟然打孩子!监控视频曝光!警方已介入调查……,2
河南校园围殴事件，打人者被“反杀”，死者家长拉横幅喊冤,2
又是盲区!潍坊大货车拐弯碾压电动车，一人死亡!视频记录惨烈现场,2
现场直击 facebook总部因炸弹威胁被疏散 拆弹小队进场,2
醉汉作死戳轮胎炸胎致死，家属向车主索赔，这种事车主要担责吗？,2
东城区急救站北侧通道内设垃圾站环境脏乱_转运站,2
北京：31家企业拖欠工资被曝光_劳动,2
老父卖水果替子还债30万 儿子又酿7死车祸(图)-凌源新闻网 - 凌源...,2
突发! 合肥街头，轿车猛烈燃烧!还有巨大爆炸声传出…,2
突发：因道路结冰，二广高速益阳段22车相撞致5死18伤！@全体驾驶员，这份《冬季安全行车提示》请查收！_路面,2
事发大连！大货突然失控 连撞十多辆车！其中包括一辆公交车！_中华西路,2
武汉:巡回法庭走进建筑工地帮助农民工维权,2
法律援助伸援手 帮助百姓解难事,2
与患者为伴 她是铁门里的心灵修复师,2
产妇脐带脱垂！胎儿命悬一线！她们跪着“托”起新生命,2
生日快乐!扫雷英雄:我还有嘴，想做一名...,2
细心民警查获 潜逃21年越狱犯,2
超市行窃撞上警察 夫妻盗贼人赃俱获 北京昌平警方破获系列盗窃超市财物案,2
安徽警方近期破获多起电信诈骗案,2
【诚信建设万里行·案例篇】“失信彩铃”让赔偿“骨头案”立刻执结(267),2
交警到尚龙混泥土公司宣传交通安全,2
新华社客户端消息：四川一男子饮酒驾车企图贿赂交警被查,2
伸手示意车就会让你？过马路就这样牵孩子？你心太大了！,2
张店交警开展集中夜查专项行动,2
泉湖大队开展“安全出行，文明交通”专题宣传教育活动,2
妻子去世五年后，男子被外派谈项目，一见和他对接的负责人时愣了,2
《安联优悦城新房装修难 业主很闹心》后续报道,0
酒后摔下十米大桥 巡逻民警及时救助！事发江苏常熟,0
电动车上路要注意，5种“夺命虎口”要小心！,0
重大交通事故频繁发生，我们该如何避免？,0
长沙市大力推进“四好农村路”建设,0
男子撞人后将伤者带离抛弃致人死亡 涉嫌故意杀人罪,0
【媒体聚焦】《东江时报》专题报道惠州中院扫黑除恶专项斗争工作,2
交警大队进企业开展交通安全宣传,0
@黎平所有的人，贵州省全民禁毒知识知晓率和群众满意度测评，开始啦!,2
「946 · 提醒」23车相撞！8死11伤！冬天了这件事儿你一定得知道！,1
12月11日 | 新早读来了！违停告知单上留言“有种把我拖走”  交警满足了这个愿望,2
交通事故:借车给亲朋好友，一旦发生事故谁来赔偿?,1
【同步律师】黑龙江省高级人民法院发布十起行政典型案例,1
史上最全交通事故责任认定图解，出行必备！,1
别转了！“车祸男孩”家人已经找到！帮幸存孩子寻找家人的视频真相在这里！_哈尔滨,1
机场路严重车祸，寻找幸存孩子家属！昨晚朋友圈大量转发的视频,1
武汉知名的公司法律师费用_费用合理,1
大案悬案解密：非法藏枪28支还私购军用车辆？“唐山狼”被擒记,1
假的！机场路严重车祸，寻找幸存孩子家属！昨晚朋友圈大量转发的视频是造谣！_哈尔滨,1
广水市打好打赢“三大攻坚战”,1
今年来执结案件21613件,2
夏县交警严查农村交通违法行为,1
《妈妈不哭》：很感人的一部电影，确实很多问题发人深省,1
市安委办要求：各部门负责人深入一线防事故_应急,1
李警官信箱 | 事故后托人顶包，要承担全部责任吗？,1
天津一停车收费员为了方便竟然干了这样的事儿……,1
常德交警直属一大队加强“四个建设”努力提升服务群众水平_执法,1
长泾镇：铁腕整治镇区绿地停车,2
石家庄奥迪撞人致2死5伤案:系司机癫痫病发作,1
“瓷娃娃”男生高考前遭遇车祸，未能进入理想大学逆袭成为ceo！,2
桂林灌阳三里桥一皮卡和一三轮车相撞，一人受伤，天冷请小心驾驶,1
“低头族”引发交通事故应被追责_南通市通州区人民检察院,1
拼车出事故保险会理赔吗？_晓玉,1
北方网,1
杀个回马枪 桓台交警再逮超载大货62辆,1
香港北角车祸最新进展：已致4死11伤林郑月娥望警方彻查,1
通州万达广场停车场爆堵几个小时，您赶上了吗？,1
七里河区环卫部门全面提升精细化管理水平,1
上海拆迁众生相,1
由小说改编的《地铁2033》电影创作失败 项目取消,1
包茂高速多车相撞！包家山隧道北口临时交通管制,2
及时整改，防止反弹 市大督查办赴海港区督访大气污染治理情况_进行,1
尼日利亚周报,1
车子不慎冲入河中 父子被困车顶！幸亏外卖小哥发现了他们,1
【速看】沭阳某医院门口当场逮住!快到年了，沭阳人都看看吧...,1
为什么宁愿得罪人，也不要把车轻易借出去?,2
“扒火车”成常态，三年中五万人被撞死，印度铁路已积重难返,1
不顾10多名乘客安全 醉酒乘客拉扯公交司机引发车祸被判刑,1
京藏高速两车超速行驶 天眼查出案中案,1
漯河男子遇检查刻意用方言躲避回答，民警一查果然有问题！,1
“幼儿被拖至监控盲区殴打”，株洲幼儿园：涉事班教师全开除,2
"海口江东""带头大哥""甘波等人受审 5年敛财6700多万",1
交通事故间接导致引产，向肇事方索赔精神损失费，有没有道理？,1
直播跳楼网红被刑拘 原是网络直播引发矛盾,1
大麦屿：所有违法取水户请注意，这份警告你也有份！,1
ktv包厢门为何不反锁，并装有透明玻璃?一位良心老板道出实情,1
注意了！举报医保骗局，最高可奖10万元！| 微分享,1
渑池交警：大队长夜查交通违法树标杆,1
幽默笑话:堂弟相亲:我在上海有5套别墅，一辆保时捷，结果…,1
商丘车友们:你们开车上路最怕什么?路上有坑，而且是找不到头的大坑!,1
六旬老人劝架被误伤 强执后拿到赔偿,1
包裹被人偷走怎么办？亚马逊用“诱饵包裹”抓小偷_泽西,1
这个抖音短视频震惊澳媒，网友：在澳洲，这样可能会被打死...！,1
提醒 | 您经常用微信发语音吗？要注意了！！！,1
《悲伤逆流成河》，顾森湘跳楼事件被揭穿，被泼奶茶早有隐患！,1
长丰县人民法院开庭审理被告人杜某甲等 6 人 涉嫌恶势力犯罪一案,1
茶陵法院院长公开审理首例涉恶犯罪案,1
揭阳市中级法院召开宣判会 3涉毒罪犯伏法,1
服务类投诉量首次占比超四成,1
网上叫卖个人信息技术员被刑拘,1
电白区纪委监委高效处理省委巡视组转办信访件,1
通过“钉钉”软件管理组织成员 青岛李学跃涉黑案一审公开宣判,1
阳光下的死亡威胁，谁动了谁的奶酪？_花总,1
神速！“微信支付勒索病毒”始作俑者被警方抓获！是个95后,1
美国历史上的第一次反腐倡廉，五分之一的政府官员被撤换!,1
“大慈善家”背后的传销生涯：靠卖“善种子”赚了十几亿,1
“一个人”的贾乃亮被爆已经和李小璐离婚，判决结果让人同情,1
商标品牌营销广告要谨慎，一不小心被罚款过千万_宣传,1
闻味识毒，吸毒的人身上都会散发着什么味道?,1
福建长汀：猥亵儿童嫌疑人落网 被刑事拘留！,1
唐山市渤海豪庭部分楼盘已被查封停止销售,1
麻城：凉亭社区开展“公厕”专项评比活动,2
刚刚，一名“人贩子”落网！,1
“越警管家”开通微信“刷脸”处理交通违法,1
阿拉伯国有电视台(al arabiya)网站报道称,2
巴彦淖尔市交警,1
【扫黑除恶】因非法占用农用地等多项罪名 隆化一恶势力团伙4人分别被判刑!,2
钮承泽性侵风波，总有人帮忙收烂摊，她曝光钮承泽背后的“贵人”,1
为了群众的安宁与幸福——通许县公安局“2018.6.22”电信诈骗案侦破纪实,2
老赖欠债4年不还 法院出这招让他乖乖还钱...,1
00后在宿舍喝酒致高位截瘫，6名同学被判赔20余万!,1
河津：男子驾无牌车栽倒在缉查布控中 经查涉及多种交通违法行为,1
开封一女子充当收费删帖中介 获利3.6万元被判刑5年,1
市纪委市监委通报七起教育领域违纪违法典型案例,1
应勇敢举报一切骗取医保的犯罪行为！,2
把人逼成忧郁症！郴州一非法讨债涉恶团伙被起诉,1
两男子遮挡号牌欲瞒天过海 聊城交警：将依法处理,1
深圳重拳出击打击非法营运,2
鲁山发生重大刑事案件，见到这男子速报警,1
你在路上被这种车堵过吗？可打电话举报,1
招投标领域的严重违纪违法，应该严查!,1
湛江宝马车主查酒驾时拒绝下车，交警现场破窗拿下！一查果然醉驾_测试,2
花总遭死亡威胁 北京警方：已立案受理,1
案例分析：当家属拒绝医院施救时 医院该怎么办,0
重拳出击！兰州警方严厉打击套路贷 4人被刑事拘留,1
教唆未成年人犯罪 多地流窜盗窃被公诉,2
哥伦比亚：载有篮球队的大巴翻车 致13人死,2
定襄车祸,2
惨剧！婚礼现场新郎是死人，新娘却含泪完成婚礼？,2
冠县一男子盗走养鸡场的狗 竟是为给自家狗“找伴”,1
广德新闻_师德师风谱新篇 再铸庐阳高中新辉煌,2
两车追尾司机被困，救援现场上演暖心一幕,2
逆行者 真英雄——消防员程磊火海救出被困女学生_手机网易网,0
涉嫌危险驾驶罪 高平警方抓获一名网上逃犯,2
警方捣毁一从摩洛哥贩卖六百移民到西班牙的犯罪组织_加迪斯,1
厉害了word蜀黍！看耳钉就抓到嫌疑人！,2
争做出彩河南人｜新时代的好法官李庆军,2
facetime导致致命车祸：苹果遭受害人起诉 但被驳回,2
「拍案惊奇」有种交通事故让人忍俊不禁,2
临猗交警大队：召开“百日安全行动”新闻发布会,2
临汾北城交警约谈客运企业 排查交通事故隐患_王延平,2
武警官兵守卫热土谈改革开放巨变_中国推介网-国家外宣平台,2
行人闯入高速路被撞身亡，司机被判担责四成，你怎么看？_高速公路,1
泾阳公安侦破“12·13”交通肇事逃逸案,2
12月17日 渭南政法一线微报（组图）,2
遵守交通规则 杜绝“鬼探头” - 事故预警 - 河北公安交管网,0
贵州的康力电梯品牌住宅客梯质量如何,0
倒车不慎，霍邱两岁孩童殒命，判刑1年…＠霍邱一周天气预报,0
【交警一大队交安宣传进校园】,2
协查通告，奖励3000元！_交警二大队,0
这些交通事故一个比一个离谱 老司机：到底怎么开的？,0
交通安全|轿车司机只是掉了个头，竟赔了30万…开车人都要看!,0
大货车盲区到底在哪？交警现场教小朋友如何避开危险,1
这个姓李的小伙子火遍当涂了！竟然对一女子做出……,1
城事丨今日起，市民可免费领取养犬四件套，一键即可办理电子犬证，番禺的领取地址在,1
老司机也注意！公安部公布十大危险路段，累计造成6400人死亡,1
上下车应注意什么细节？大货车盲区在哪儿？警察叔叔为龙岩师范附属小学的孩子们上了一堂生动而难忘的“珍爱生命”课！,1
考研＋期末？感觉鸭梨山大,2
羡慕！丽水一男子花10元买彩票，刮出20万奖金、15万汽车…_邱先生,2
大河网,1
网友分享细思极恐遇到变态的经历：年底了，女生们真的要警惕些.,1
【突发】吴忠俩学生发生交通事故，就要嗜睡过去，寒冷冬夜里出现这一幕...,1
在网上平台软件买会员卡网上打麻将收费-进来发财>>！！,2
宝马男乱停车堵路还嚣张打人 女子一句话将他吓跑,1
【交通】蒙阴全年120名违法驾驶人“蹲班房”   严查这些交通违法行为_山区县,1
"“瓮中捉鳖”！民警瓮城内捉住""酒教练""！自认熟悉交警设卡规律不会栽...",1
李警官信箱 | 交通事故赔偿项目有哪些?,2
快讯丨交通事故致1死2伤运输公司负责人恶意转移财产获刑,0
捆扎不牢货物撒一地 遗祸后车赔钱又罚款,2
大城人在天津被拘了！他的这份“能耐”要命呀,1
镇原公安交警平泉中队查处一起超员交通违法行为 - 腾讯网,1
保险就选买三星车险，三星直销车险一路保平安,0
降低交通事故率的细节，都在这了,1
澳大利亚和美国穿一条裤衩，随意触碰中东的敏感神经，小心遭报应,1
天哪!云南居首!占了三个!公安部公布十大＂死亡＂长下坡路段!,1
王涛，快去领你的钱包！,1
夏邑县交通执法：严查超限超载 防止“百吨王”反弹,2
钦州开三轮车的注意了！无牌无证上路扣车，还有这种行为的…_整治,1
福特翼博自燃了，请检查你的爱车是否存在以下情况,2
【以案说法】明明上了保险 出了事故为何自己承担？,1
死神来了！他却浑然不知！交警连拨4通电话救他一命 | 细节关乎生命_当事人,1
急寻目击者：文安14岁女孩遇难，车辆肇事逃逸……,1
过往司机们要当心！济宁这5处路段事故多发,2
争执中抢夺公交车方向盘致撞车 女乘客被批捕,2
